	tweet_id	tweet_text	label
6824	100537	¡A las ⏱️10AM - CDMX, empezamos!👉 https://t.co/Mcfa7zcQf3Taller teórico-práctico dónde hablaremos de gusto y olfato.Abierto a todos y dirigido de manera particular a convalescentes de COVID19🦠, profesionales de la gastronomia 👨🏼‍🍳👩‍🍳 y estudiantes de escuelas hoteleras👩‍🎓👨‍🎓.	Lit-News_mentions
5363	303370	Director del hospital de Quilmes, Juan Fragomeno, dió positivo.El director del Hospital de Quilmes confirmó que le dio positivo el estudio de coronavirus. El jueves estuvo con varios funcionarios, entre ellos Mayra Mendoza.@fllorenteantoni @tunykollmann @Gatosylvestre	non-personal_reports
2828	110061	La @rfef abordará los efectos de la COVID-19 en unas sesiones con ciéntíficos https://t.co/IfAkPuhwcL	Lit-News_mentions
227	109837	Cómo son las terapias de rehabilitación para recuperar el olfato después del Covid-19 https://t.co/0YVuysQHDP vía @El Parlamento Tucumano	Lit-News_mentions
9081	100015	Afectados de covid-19 pueden pasar hasta 5 meses sin gusto ni olfato https://t.co/ipGQb3jdLy vía @DiarioPrimicia	Lit-News_mentions
3550	109112	"🗯️""No podía respirar, no podía trabajar, estaba con dolores de cabeza cada 5dias (...) tomaba muchos medicamentos para mantenerme bien y de verdad estuve muy mal""👉Sufriste de #COVID19 y tuviste alteraciones de #olfato y #gusto👈 Podemos ayudarte#obstruccionnasal#Caracas⁣ https://t.co/0UHC3Ot1ls"	Lit-News_mentions
4662	101445	Jueves 16 de abril8:00 a. m.Supervivencia del COVID-19 en superficies: tips para eliminarlo11:00 a. m.Sentimientos y emociones por los cambios ocupacionales en tiempos de cuarentena, con teletrabajo y niños en casa5:00 p. m.COVID-19 y embarazohttps://t.co/VBcYrmsxXJ https://t.co/bfYFTST8oO	Lit-News_mentions
1656	100206	#CanalCaribe || Especialistas de genética médica en diversas provincias de #Cuba🇨🇺, profundizan estudios en pacientes que enfermaron con la #COVID19 para determinar futuros tratamientos.Te lo contamos 👇https://t.co/YP60GRjqJ0	Lit-News_mentions
1927	304782	Hoy a las 19:00 CONCIERTOSAINT THURSDAY LIVECRUCIFIQUEMOS AL CORONAVIRUShablaré de la actualidad entre canción y canción. Ya tengo la canción que le voy a dedicar a Pelayo.LA MOVIDA QUE TE PREPARARÁ PARA EL APLAUSO SANITARIO	non-personal_reports
8177	100252	↬☣𝙘𝙤𝙧𝙤𝙣𝙖𝙫𝙞𝙧𝙪𝙨☣↫ Los coronavirus son una familia virosica de los cuales aún no se conoce su origen. Según el tipo,estos pueden ser algo fácil de tratar o por el opuesto,puede ser letal. https://t.co/p5fLvD2hUP	Lit-News_mentions
2982	202371	Mi problema con las vacunas, luego me las aplican me da el mal. Me vacunaron contra las paperas, sarampión, tosferina, varicela y me dio, contra la influenza y me dio una gripa corroncha que me duró como 3 meses. Mi dilema que hago cuando llegue la del COVID19 🤔	Self_reports
9674	101911	Agradecido con docentes que acudieron con orden y con deseos de superar los efectos y batallas que nos ha dejado el COVID-19 en lo personal y en nuestra hermosa labor de la enseñanza.Con la titular de la @SEP_mx, supervisamos sedes en Xalapa, Boca del Río y Coatzacoalcos. https://t.co/Wk1QGn6eVA	Lit-News_mentions
373	103361	@BugenhagenQQ @EsterRubio2 @Atento1111 @Kyuu96_ @Antuan1975 @ppmadrid 1-manipulación de datoshttps://t.co/2TDVYZKD9x	Lit-News_mentions
4293	301841	"#GodoyCruz José Mansur (Pte), sobre su positivo de #COVID19: ""Gracias a Dios la pasé muy bien, tuve algo de dolor de cuerpo y una vez me agarró fiebre"" - @ema_tristan"	non-personal_reports
9933	103538	@jairlopezgonza3 Hola,gracias por escribirnos.Te invitamos a ingresar el siguiente link: https://t.co/dpPmEzz0ZlEn donde encontraras toda la información al respecto (Protocolos, canales de atención, resultados, entrega de medicamentos a domicilio etc.)	Lit-News_mentions
6524	110567	Los medicamentos antivirales preaprobados podrían ser la primera línea de defensa para la infección por COVID-19 - https://t.co/oWlGg9AzeP #noticias #tecnologia #crypto #videojuegos #bitcoin	Lit-News_mentions
3183	104012	Estos son los números del Covid-19 en Tucumán tras la Navidad https://t.co/3EKwiNAsvn https://t.co/QGuww5DSgL	Lit-News_mentions
8405	300107	@flandivar A mí me dio negativo con síntomas de Covid-19 en abril. Perdí olfato, gusto, tuve fiebre, tos, no me volví a hisopar. Para qué?? Era Covid. Me aislé.	non-personal_reports
1988	103017	¿ Entonces qué dicen los talibanes de la cuarentena ?Vamos a terminar como Jack N. con la fiebre de las cabañas 👹	Lit-News_mentions
933	300319	cuantos infectados con otras enfermedades en Sarmiento y se calientan por el coronavirus.A mi me daría más miedo una verruguita donde no tiene que estar 🙄🤮	non-personal_reports
1542	108335	🔴#AhoraNoticias | En #México prevén retraso para abasto de medicamentos contra #COVID19.Nota aquí: ⬇️ https://t.co/iCzSuDwHdQ	Lit-News_mentions
3321	301526	@dominosmx Enserio reitero, para que sirve usar la app y que esten mis datos impresos en el ticket?Que igual, ni modo un error se puede aceptar, pero la manera en que se manejo esta problematica y la atencion fue pesima, por eso es mi tanta molestia.#dominospizza #COVID19	non-personal_reports
5277	203308	Dato duro mata relato chairo.Me encanta que Loret se ha convertido en un dolor de huevos permanente para el gobierno.	non-personal_reports
1104	103565	La Mosquitia reporta un abastecimiento continuo de vacunas contra la COVID-19👨‍👩‍👧‍👧 💉🔶Cerca 983 misquitos fueron vacunados contra la Covid-19 el pasado fin de semana.Lea nota completa⬇️https://t.co/f4TrIKJv1k https://t.co/JxOc23r0iY	Lit-News_mentions
4490	110811	Las morritas creyendo en la efectividad de su gel antibacterial con brillitos.El coronavirus... https://t.co/GssijeFSYu	Lit-News_mentions
8434	102880	NOTICIA | Tres muertos por covid-19 reportan en el hospital del tórax - Link: https://t.co/Hdw17KhnMI // 🇭🇳 https://t.co/lNGgwtPbS9	Lit-News_mentions
3815	303792	mi abuela se pone el barbijo cuando me ve porque piensa que tengo coronavirus porque tengo mucha tos jajaja	Self_reports
849	301683	@Ms36965875 @EA1INV @Marlene67555665 @AdrianBarbon @rcofinof @pifermu @astursalud Cada poco? No hija... Yo trabajo en el hospital en una zona con coronavirus y 2 pcrs desde marzo, no nos las hacen cada poco si no tenemos contactos de riesgo.	non-personal_reports
1942	110380	#ATENCIÓN | La lista de medicamentos que podrían ayudar a curar la covid-19 se reduce. Decepcionantes ensayos clínicos europeos muestran poco o casi nada de efectos y secuelas en pacientes » https://t.co/U8E1OfLXKN https://t.co/JWLwzQ09Zi	Lit-News_mentions
4177	100227	¡ATENCIÓN! |📣 Algunos de los síntomas asociados con el coronavirus son la tos, la fiebre alta, la pérdida del gusto y el olfato.conozca los nuevos síntomas de este virus aquí 👇https://t.co/kCAWlDk2xj	Lit-News_mentions
350	100232	#COVID19: Pacientes que presentan pérdida de olfato tienen tres veces más probabilidades de generar anticuerpos que los que pierden el gusto ► https://t.co/jj8GN9KWjQ https://t.co/QM8S18ShtV	Lit-News_mentions
7956	200934	Necesito fotos de cuerpo completo para mí tarea con 5 accesorios,pero no tengo ninguna :( Me va a ir mal en el proyecto de inglés #Ayuda #Quito #BTS_Butter #COVID19	Self_reports
7238	105930	El coronavirus de Simón: Poquito de fiebre, tos persistente y sueño constante https://t.co/N9lMQe6QFj https://t.co/KA2TmEIUcA	Lit-News_mentions
6962	200724	@pabloj01 @StopTouristAbus @juliopatan09 ¿Ese es el vocabulario que tienes? Vaya, yo no estoy agrediendo a nadie y mucho menos a vos que no se quien eres.Pero en fin veré si con estampitas de santos o detentes el coronavirus sabe mi idioma y no me infecta	Self_reports
6727	200326	yo no me voy a morir hasta ver a 1d juntos, después de eso el coronavirus me puede matar sin problema	Self_reports
3313	111118	✏️NOTICIA  Poco a poco avanzamos en la lucha contra la COVID-19 y recuperamos ciertos hábitos y situaciones que creíamos olvidados. Conoce aquí el papel de Juniors M.D. en la nueva normalidad.👇👇  https://t.co/Pz3uNdEEKZ	Lit-News_mentions
9350	200412	Hace meses que me cuesta respirar un poco ,Hay días que estoy agitada, ahora me duele la cabeza pero hace 5 días no salgo de casa, pensando fuertemente en el dengue...	Self_reports
2530	103842	@davisow Explicación científica de la esterilización causada por la vacuna anti-covidhttps://t.co/Jv6Myn6g7vAumento de abortos entre las mujeres vacunadas en un 483%https://t.co/aO5ymJ4VZpvacuna contra el COVID-19 con células de bebés abortados?https://t.co/oFV7EnEBci	Lit-News_mentions
7023	105783	¡ATENCIÓN! #CÓRDOBA Estos siete municipios de Córdoba esperan resultados de pruebas para COVID-19Lee aquí-&gt;https://t.co/GUFeH7y6k6 https://t.co/ppFWDlZyEk	Lit-News_mentions
9119	104958	@Almagro_OEA2015 Todavía no tenés #coronavirus pedazo de pelotudo? Avisame cuando tengas fiebre que guardé un vinito para brindar	Lit-News_mentions
3705	108994	La farmacéutica anglo-sueca #AstraZeneca admitió que un estudio de su #tratamiento con anticuerpos monoclonales -AZD7442- no cumplió con el principal objetivo de prevenir el covid-19 sintomática en participantes recientemente expuestos al virus SARS-CoV-2. https://t.co/0hGsVIc4YX	Lit-News_mentions
3057	111394	Aquí se pueden consultar los proyectos y ensayos clínicos en los que el IIS Aragón está actualmente involucrado https://t.co/aO8NqTvl7l #COVID19 #EsteVirusLoParamosUnidos #InvestigaCOVID19 https://t.co/EovspbK4G0	Lit-News_mentions
644	101166	Estos son los nuevos SÍNTOMAS de Covid-19 QUE PUEDEN SUFRIR los VACUNADOS - https://t.co/fb6vzX3CeJ https://t.co/rRIU5V6Q7E	Lit-News_mentions
2147	202714	me duele la garganta y sé q es del aire acondicionado pero mi mente no para d decirme q es coronavirus	Self_reports
1333	104640	Renovación de contratos de personal de refuerzo Covid-19 en Andalucía @saludand- https://t.co/ngJpyCx0JA https://t.co/db1Rt6Vmfm	Lit-News_mentions
2519	109852	Senatur capacitó en buenas prácticas post Covid-19 a alojamientos de Amambay https://t.co/df3yLvDQHq vía @Turismo530 @Senatur_Py #coronavirus #COVID__19 #	Lit-News_mentions
8097	200045	Oh eres tan bueno q me permites volver ati jesus♥️#Biblia #Jesus#RicardoClaurePeñaloza#SinfoniasCelestiales #Profecias Matute #BuenViernes #FAZEK1NG #LatinoAmericaEnLlamas #FAZEKING #GatosParaReborn #FaZe5 #VacanciaPresidencial #COVID19 #911video #19SPorlaRepublica	Self_reports
7517	101738	20 personas con #coronavirus exigieron ser liberados de la cuarentena forzada en un hospital en Maracaibo, Zulia, quejándose de la falta de alimentos y agua corriente; el grupo amenazó con toser al personal, que no tenía equipo de protección, por lo que los dejaron salir.	Lit-News_mentions
4071	105887	@BSACandJAC: financiación proyectos en áreas relacionadas con el COVID-19 https://t.co/ZQVt1hQAsI https://t.co/SjFjXctcSj	Lit-News_mentions
76	103265	📊 Consulta el panorama de las 32 entidades federativas en: https://t.co/QzbIm12VKbℹ️ Fuentes: • Datos Abiertos: https://t.co/NGN8EBYICe• Niveles: https://t.co/WYDANxtm7n⭐ Puedes apoyar mi proyecto aquí: https://t.co/30Adr7uKoH 🔴 Canal de YT:https://t.co/w7xV1LW1y4	Lit-News_mentions
4322	101747	¡LAMENTABLE! Fallece por COVID-19 el almirante Henry Gamarra, comandante de las ZODI y presidente de Bolipuertos en Anzoátegui (+Detalles) https://t.co/JCurVNVu9h https://t.co/DQcfUY84P1	Lit-News_mentions
3011	304474	El 10 de enero, luego de tener contacto directo con enfermos, el médico presentó síntomas de coronavirus, al día siguiente tuvo fiebre y dos días más tarde fue hospitalizado https://t.co/znePSI6Ill	Lit-News_mentions
5406	108784	"🎾 Las secuelas del coronavirus en Dimitrov: ""Perdí tres kilos, , estaba nocaut, no respiraba bien, perdí el olfato, el gusto...""🤦‍♂️ Eso sí: no se arrepiente de haber participado del Adria Tourhttps://t.co/QBzLt1fqeH"	Lit-News_mentions
5580	200697	por un momento me olvide que existia el covid19 jsaj ya estaba planeando el proximo año ir a varios conciertos	Self_reports
3714	202749	Yo desde que fueron de expertos diciendo que el covid19 era una gripe, ya me creo que vayan de expertos en derecho.  El truco es que de todo lo que dicen pasa lo contrario.	Self_reports
5341	109640	@CMILANOTICIA Fiebre, tos y dolor de cabeza fueron los criterios para diagnosticar Covid 19 en los estudios de fase tres, sumados a una prueba PCR positiva. Y estos son los síntomas de omicron MD	Lit-News_mentions
5603	300269	¿Cómo les describo mi situación? Bueno, ahorita con el tema de la expansión del coronavirus, hace unas horas me empece a sentir mal, dolor de cabeza, dolor de garganta, escurrimiento nasal, malestar general. Ojalá sea hipocondríaca o un resfriado simple 😅🤣😭	non-personal_reports
9306	302069	Yo no sé para que compran papel higiénico exageradamente para evitar contagiarse de el @COVID19, no creo que entre las personas vallan a darse besos anales o algo por el estilo:v. o yo no sé si tendran una diarrea hipercronica; pues espero que bajen 30 kilos kgando, imbeciles.	non-personal_reports
6751	100877	Demuestran que toser en un codo sin manga no ayuda a reducir la propagación del covid-19 https://t.co/hAB0SbLIDV https://t.co/Wbwj2YIYDW	Lit-News_mentions
6081	109093	Noticias de Alicante: La incidencia de los contagios por coronavirus baja en toda la provincia de Alicante excepto en Onil y Pedreguer https://t.co/LiC29MDGmz #AlicanteDirecto #Noticias #Alicante #Alacant #Fiestas #Eventos	Lit-News_mentions
5023	303895	Contento con la evolución de mi cartera desde que estalló el #COVID19 que marca hoy nuevos máximos históricos.#Neinor en positivo en el año y las agresivas compras en Shake Shack y Twitter en abril funcionaron.Comprando estos días Renta Corporación...La que no arranca: $NAT https://t.co/eUWR8HcOMF	non-personal_reports
2629	109994	#Importante 🧐 | Síntomas del coronavirus: en qué se diferencia la pérdida de olfato y gusto por covid-19 de la producida por un resfriado   https://t.co/x5cKvm80bO	Lit-News_mentions
7041	300312	Paramedico sufrio 7 dias de fiebre intensa y dolor de cabeza, manejaba enfermos Covid19, 11 dias en UCI y no pudo...realmente los heroes de esta pandemia	non-personal_reports
4959	301952	Crónica COVID19.Voy ya en el día 14 de que presente los primeros síntomas,con diagnóstico llevo 9 días. Prácticamente estoy bien, salvo algo de congestión y escurrimiento nasal, poquito irritada la garganta. Hoy no me dolió la espalda, aun un poquito mareado y con mucha hambre.	non-personal_reports
3444	108518	La mejor manera de prevenir el contagio del #Coronavirus #COVID19, es lavándote las manos frecuentemente con agua y jabón. Aquí te presentamos una técnica perfecta, que puedes compartir con los pequeñitos de casa. #PorUnaCulturaDePrevención https://t.co/3uInW21Q8S	Lit-News_mentions
8052	102310	👣👣La meseta. Castrojeriz. Los Templarios. La Banca. Alquimia. Compost. Camino de Arles y Camino Francés a Santiago. Monumentos. Caminos y Paisajes. Souvenirs. Memories. Long time ago. Now at home. Please stay at home.#todocaminosantiago #confinament #coronavirus #peregrinos… https://t.co/jlp4C9I9jE	Lit-News_mentions
6507	102185	"la portada de Elmer dice ""los pacientes importados con coronavirus desde el extranjero aumentaron 80% tras la reapertura del Aeropuerto"", dato de suyo muy impactante PERO antes habia cero ingresos ¿no? ¿cuantos extranjeros entraron y de ese numero, cuantos dieron positivo?"	Lit-News_mentions
9547	101700	@marudonosomull 1ra dosis: dolor de cuerpo, dolor de espalda fuerte, escalofrío, dolor de cabeza, calentura, decaimiento (parecía tener Covid-19 otra vez).	Lit-News_mentions
