	Unnamed: 0	id	Tweet	Stance
6140	6140	SMM4H2022mKwDcaOEzEHaksv2	@USER____ u should get on geodon it rox	noADE
6141	6141	SMM4H2022Z9hm5AzaLFK1935y	@USER_______ So I'm 22 going on 40's?! Actually I must be even older bc I've got twice that many. And Enbrel is an ass.	noADE
6142	6142	SMM4H2022FLcS5qGLBP0QziwY	so over this ambien i need seroquel. knock me straight on my ass ill sleep like a baby.	noADE
6143	6143	SMM4H2022ZMa9pcLZBrgs3zje	@USER__ @USER____ depression hurts..cymbalta can help	noADE
6144	6144	SMM4H2022FkSqkoZYdxo2AaUr	rt @USER_______: #lurasidone has low propensity for #weightgain and #metabolic disturbances making it attractive option for #bipolar #depre…	noADE
6145	6145	SMM4H2022KF7K30R9BhmwGANs	this is a good night to run out of my trazodone rx.	noADE
6146	6146	SMM4H2022sLbmAB32nZxGOqP3	"""""""@USER_____: bananas contain a natural chemical that can make a person happy - the same chemical found in prozac."""" @USER________"""	noADE
6147	6147	SMM4H2022unHIoX49qE835mhj	how people go through college with a 30 hour a week job and still grad with honors without adderal or vyvanse is beyond me...	noADE
6148	6148	SMM4H2022qBVAbUkahR4vvtGX	#thankyoujesusfor quetiapine. it's the only reason why i'm still alive, not intentionally trying to quote pearl jam	noADE
6149	6149	SMM4H2022KC2mmPfiVueUXDiJ	if you have issues with anxiety, try zyprexa or risperdone. i take both and they help with my crazy ass anxiety.	noADE
6150	6150	SMM4H20224xo2qxcTvtjpB9bN	"""rt @USER______: she whispers throatily """"bring me a lozenge...a penis lozenge.""""  *sore throat inspired erotic tweet"""	noADE
6151	6151	SMM4H2022qbPsh6psXVF7RWi3	popped a vyvanse i'm reorganizing my room ahahaaahaaa	noADE
6152	6152	SMM4H20221BnfcoyoGZW9jbgF	@USER_________ i heard i wanted paxil or something cuz she said i need 600mg	noADE
6153	6153	SMM4H2022Sdc2CWjJpuHXo51Z	ciprofloxacin has its social intercourse inflowing nonessential sectors likewise as though herbaceous, easy supp:	noADE
6154	6154	SMM4H2022MOnwZ8xXkGvLSVUj	the peacock that calls out every morning really needs a lozenge	noADE
6155	6155	SMM4H2022NSj3XkAajTcp7eA0	i love coffee because it's cheaper than prozac. hahahaha #justkiddin	noADE
6156	6156	SMM4H2022yj9G09Ho1CmhR3Cl	rt @USER______: being off vyvanse is one of the best things about summer	noADE
6157	6157	SMM4H2022cu7dIoRqi9st5dmf	vyvanse cures pairanoid scitzophrania im living proof lol	noADE
6158	6158	SMM4H2022hu1VVb0CCy9men2a	#camh #badpharma - causes - drug-induced #psychosis #suicidality - #prozac #clozapine #quetiapine #paxil #addiction etc. #nursing #toronto	noADE
6159	6159	SMM4H2022o4PJo58f8IL08YG7	@USER_______ @USER___ hahahah I just saw a cymbalta commercial! #misscoachschertz	noADE
6160	6160	SMM4H2022aGl4OvfFvahd1Hvt	being an insomniac sucks. too late for trazodone or i'm gonna sleep all day... grr like i took 4 melatonin it dosnt even work!!!! #insomnia	noADE
6161	6161	SMM4H2022UijsCbtxR4FmhC3Y	@USER__ meant to tweet you today...did all work out with your meds? did u start the lamictal?	noADE
6162	6162	SMM4H2022Y7dIrCNzlZ6OHWmY	methylpred, glatiramer acetate, interferon alpha n beta, baclofen, natalizumab...what am i thinking?	noADE
6163	6163	SMM4H2022pBoeJObHZthLRiy1	so i guess i better do this pretty soon. icing my leg to get it as numb as i can. #humira	noADE
6164	6164	SMM4H2022xmxFMUTdiCpQwtyR	@USER__________ we r here for u meghan. depression hurts, but cymbalta can help.	noADE
6165	6165	SMM4H2022Q7dRsOVTspWwTs7u	don't smoke around me or in front of me! just eat the nicotine #haritanpatembakau	noADE
6166	6166	SMM4H20227E8xeTPMybpk97BP	explains their shape! rt @USER_____ bananas contain a natural chemical that can make a person happy - the same chemical found in prozac.	noADE
6167	6167	SMM4H2022Ho9XeHsdbRBDHcul	mason has been a little more anxious and moody lately.  his dr and i agreed to increase his dosage. currently on prozac,lamictal and abilify	noADE
6168	6168	SMM4H2022rcFtoAN3q5w0vzEl	best morning wakeup: lamictal, mucinex and starbucks.	noADE
6169	6169	SMM4H2022UDbC5FviTvdIMtSk	portrait of my current life #bitstrips #ssri #fluoxetine #citalopram #prozac #antidepressants #meds HTTPURL_______________	noADE
6170	6170	SMM4H2022h5bp1fezOxsdvaLA	depakote, tegretol, lamictal, triliptel...all mood stabilizers. all anti seizure drugs. not one compares to lithium.	noADE
6171	6171	SMM4H2022FnFi6Rn20t9LEeCY	trial of zoledronic acid and interleukin-2 to expand tumoricidal γδ t cells in vivo in patients with refractory neuroblastoma	noADE
6172	6172	SMM4H2022NdwKzZecdPHQGtl7	rt @USER_______: rt @USER_______: another example of how actual drug sales fall short of projection: eliquis $613m in '16,not billions http…	noADE
6173	6173	SMM4H2022NaOpqcx2lYEpSLEp	scratch that, he threw trazodone and zantac at me. this bitch is depressed.	noADE
6174	6174	SMM4H2022fFgUlMuMv9rsKjVs	#oomf needs some prozac damn	noADE
6175	6175	SMM4H2022IQ6pYn0iZTaRFFUL	“@USER_________: “@USER__________: nicotine , rocket fluid , bitch get it tf together ,”dont forgot cat piss yummm”&amp;dog poop	noADE
6176	6176	SMM4H2022M8ApTWi7HEbjm8M5	@USER_______ insert bilat npas. gets the message across. my gf is currently enjoying the effects of trazodone. i'm jealous she's sleeping!	noADE
6177	6177	SMM4H2022355XZFu4YHcsi3kb	be very careful when tapering off any #antidepressant such as #seroquel!! #antipsychotic #mhchat #depression #adhd	noADE
6178	6178	SMM4H2022OkMQ4eencYGxDLra	rt @USER______: might be going on humira! any advice/pros/cons/anecdotes? help a brother out. #crohns	noADE
6179	6179	SMM4H2022zAqrKV2Kn3SySQBU	@USER____ also quick query - do you know if fluoxetine + mersyndol is ok to mix?	noADE
6180	6180	SMM4H2022p6m6BsjiquwYFdKh	buy cheap prozac	noADE
6181	6181	SMM4H2022lAKeqEitSfu5RCLM	in one old purse i found 13 individual hand wipes and a seroquel.  in case the hand wipes weren't enough...? HTTPURL_______________	noADE
6182	6182	SMM4H2022386pLAHN8UGC8XU6	as propitious anent lozenge have got to nephesh see?	noADE
6183	6183	SMM4H2022eKI2LCNRhWcSfRZU	i hate fluoxetine so much	noADE
6184	6184	SMM4H20228VS0lQ6H7LLtC8uc	pop a trazodone i'm schleep. zzzzz HTTPURL_______________	noADE
6185	6185	SMM4H2022QoQFmPopxAMihEc7	great cipro advertised my company for interested bidders.	noADE
6186	6186	SMM4H2022PXuSVrWRL07U6gJJ	@USER__________ thanks for the tip! i've not tried seroquel, so with chronic sinusitis i will definitely check it out.	noADE
6187	6187	SMM4H20229lUvF0zeFgiWsmWe	@USER____ how did the #methotrexate work for you? i used to be on #humira	noADE
6188	6188	SMM4H2022ynuy5l8wpiG4gn7R	if i took vyvanse every day, i would probably have no friends.	noADE
6189	6189	SMM4H2022QDJzB6KS3HkHrsL3	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
6190	6190	SMM4H2022l0jhf5j5xdYgMixd	@USER_______ well there upping my meds i've been on pentasa for 4-5 years and apparently it's not working so i'm going on humira	noADE
6191	6191	SMM4H20228NgPysc1NBpT1lBs	@USER_____ @USER____ -generic drugs as effective as amgen's enbrel for arthritis- @USER____ -: a blockbuster drug made b...  @USER_______	noADE
6192	6192	SMM4H2022hoFCYvadTGrARWYC	xarelto wanna make old people go new zealand.	noADE
6193	6193	SMM4H20225A7qvyVAUKIjHhsU	literally looks like that man just knocked down a line of cymbalta at halftime	noADE
6194	6194	SMM4H20222wu7GTposBAmj2aB	i haven't taken my prozac in over a month and i can't tell if it's affecting me or not	noADE
6195	6195	SMM4H2022l0VPnghp3zaOYOJa	is association of association? may disapear the corcet and the drug store zyprexa lonasen invega abilify and two more other things.may not s	noADE
6196	6196	SMM4H2022zI5WbJv7oINw0nHk	rt @USER___: ciprofloxacin 500mg. i love thee x	noADE
6197	6197	SMM4H2022qhQCcCNlaDPWgU4Y	“@USER_____: #unpopularopinion cymbalta doesn't help” i love you	noADE
6198	6198	SMM4H20228PVfXa9mdminI6qn	the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?	noADE
6199	6199	SMM4H2022GMRZp6nIZ5ZbWJnF	throat lozenge for breakfast ✅	noADE
6200	6200	SMM4H2022jkGDP2VznMuQH4c7	#lions such docile creature fated to be wrapped in a chocolate lozenge....	noADE
6201	6201	SMM4H2022msVF8ADwxIWly7Dr	ivan's probably over-analyzing that curve  bc depressed needs cymbalta	noADE
6202	6202	SMM4H20227OLqH4iJer65oTOY	if psychotic symptoms develop i will increase olanzapine to 5mg	noADE
6203	6203	SMM4H2022kl4LCN98xzz51btH	2 extra fluoxetine pills &amp; 3 citalopram pills to hopefully make losing a 3 year friendship a bit easier..especially when idk why it's ending	noADE
6204	6204	SMM4H20226P1Tp2FdxPR8jL81	@USER__ can they make a wedding cake in the shape of an ice blue-flavored halls lozenge?	noADE
6205	6205	SMM4H2022LaFXo8onESzqZFqg	i still laugh bc my dad has to use humira i	noADE
6206	6206	SMM4H2022VH3Ydmzv2gQjeIZV	and when i finish school i will prescribe you some prozac. and some friends who don't have similar depression/addiction problems👌	noADE
6207	6207	SMM4H2022N3LbcMLQLP9hKGoA	@USER____ he took me off paxil and onto welbutron  cause my mom thinks im crazy.  im just love sick	noADE
6208	6208	SMM4H2022d7MaQFJiqOjX8tOy	and you most definitely cannot put a cymbalta commercial in the middle of your field report. oh my god.	noADE
6209	6209	SMM4H20229lQnyjMcTJnOPU4O	@USER______ if you near providence i can hook you up with effexor.	noADE
6210	6210	SMM4H2022Ww38KkOgNlVeglrJ	thank god for trazodone	noADE
6211	6211	SMM4H2022XoJC9B6El9sOUUEv	long term follow-up of a phase iii lamotrigine/capecitabine trial	noADE
6212	6212	SMM4H2022WUcj9hXuZQ1qlKwl	@USER__________ i'm ok if i take medication at high enough doses. really feeling everything at the mo as had to come down on the lamotrigine	noADE
6213	6213	SMM4H20228dtjyyEjY603S4Vu	@USER_____ i'm on zyprexa ....so if i was you i wouldn't f with me!	noADE
6214	6214	SMM4H2022eZj8gRKmBvDe5YkE	@USER_________ Lamotrigine. Do you know it?	noADE
6215	6215	SMM4H2022x2s3DlC1zH9vcny5	corrected : $bmy orencia similar to humira in ra lower discont rate eular13 texting on iphone sucks!!!!!!	noADE
6216	6216	SMM4H2022wAvdlgu9fXpf7BLX	always changing my mind. almost fucking constantly! i can't remember if paxil helped this shit or not....	noADE
6217	6217	SMM4H2022q8ugkYbHw8PihPgz	depression hurts....think i need to get these ppl cymbalta	noADE
6218	6218	SMM4H2022p94VUVc0dbwZfncn	it's times like sunday nights when i hate vyvanse a lot	noADE
6219	6219	SMM4H2022WTSFGdTNPlu6TewZ	"""#myboyfriendnotallowedto """"vent"""" to other female ? wtf she aint dr.phil nor a therapist ? depressed ? get cymbalta."""	noADE
6220	6220	SMM4H2022c0Gi0qzoxWpMhxMG	do you need more lozenge magus' alt art?	noADE
6221	6221	SMM4H2022JTYbFL1TvzXUzRW9	bbp31 breed textbook editor labeling grip otherwise lozenge component options	noADE
6222	6222	SMM4H2022xkHhquF5g9knUVpv	i wonder what graduation rates would be if vyvanse and redbull were never invented. #probablyawful	noADE
6223	6223	SMM4H2022At1WxeGmmH3DpZ3e	rt @USER_________: my medication is kicking in gotta love #trazodone!	noADE
6224	6224	SMM4H2022j2ApK36qR5ARjvo8	@USER___________ i didn't breast feed as i'm on keppra &amp; lamotrigine and it never did my daughter any harm. she's a healthy 12yr old	noADE
6225	6225	SMM4H2022FHYd5zUF5jfGtMD0	rt @USER___________: will someone please give nick nolte a throat lozenge?	noADE
6226	6226	SMM4H2022HRkbzsm5I3vK2eUF	@USER________ they gave seroquel to lots of kids at the mental health center where i worked. that drug is scary. all those anti-psychotics..	noADE
6227	6227	SMM4H2022vz2Z7RepnUQCvc5e	@USER____ @USER_____ i need something..esp that throat lozenge i sent u now that will knock it right out lmao hahaha;))	noADE
6228	6228	SMM4H2022E0l4j5JBxLZEo6Do	@USER___________ lamictal tends to work better on bipolar d/o with longer md episodes, rather than longer hypomania or manic episodes.	noADE
6229	6229	SMM4H20223WAgtKboKLNAPiKY	rt @USER__________: unfollowers hurt, cymbalta can help	noADE
6230	6230	SMM4H2022qUKJ3dffezjxpxwZ	thank you cymbalta i am quoting your commercial the entire way through and you are taking up half of the length my psych paper needs to be	noADE
6231	6231	SMM4H2022nuRHm89MTU8eNbcd	meds aren’t lifting depression but i’m so subdued that i’m less impatient with my children &amp; tolerate noise better #venlafaxine #day12	noADE
6232	6232	SMM4H2022HOALBvom8t8NVeO8	field trip with day camp children.....no amount of caffeine and vyvanse can take away the pain.	noADE
6233	6233	SMM4H2022uoaLVZ2yFqGtqG4J	background info: about two weeks ago i posted about fluoxetine... HTTPURL_______________	noADE
6234	6234	SMM4H2022pzprLiZxfhRRuoTq	seroquel as the sleeping aid. i'm about to knocc out hopefully for the whole night.	noADE
6235	6235	SMM4H2022GpCn4HXJQ1nw0dnv	trazodone it is	noADE
6236	6236	SMM4H2022cLY9nLSUjpryfnaA	and i gave in and went digging into the fridge for a lozenge to suck on.	noADE
6237	6237	SMM4H2022CnpskbCqsyRDjKmu	Crackers & coffee: Vyvanse breakfast of champions.	noADE
6238	6238	SMM4H2022OgOz0kEjmocfv6va	rt @USER_________: @USER__________ given kynamro, wouldn't you be skeptical of isis in cardiometabolic indications?	noADE
6239	6239	SMM4H202253g6cCAfHmGJkSCM	#latuda the new antipsychotic &amp; #cogentin the drug i used to abuse that helps ensure no #dystonia etc = 💆👽 #aliceinwonderland	noADE
6240	6240	SMM4H2022ZT4Pw33bs1Pa4hu6	depression medications mirtazapine and fluoxetine may increase a person's risk of developing clostridium difficile infection (cdi) by as ..	noADE
6241	6241	SMM4H2022av6PCHbmNJpRAZhC	i'm type 3 bi-polar. i take lithium, paxil, trazodone and haldol. my dr. mentioned possible weight gain. so i drink water and walk. solved.	noADE
6242	6242	SMM4H2022TGfUK6Rru6I2ILDw	@USER___________ I understand. And there's always the quetiapine excuse too. It's a real side-effect, but I also use it to soothe my guilt.	noADE
6243	6243	SMM4H2022yrCszfzh0zpQVZvN	lean in my cup wit ashes from the square nicotine drinking ass. 10 days of acid rain, chance bible ass. triiibe goat throat ass.	noADE
6244	6244	SMM4H2022tRulGno25ooyqeSt	as usual the pharmacist didn't have my lamictal because the gp has refused to issue it. i think i'm at the point where i want to change gp	noADE
6245	6245	SMM4H20225H51h4r4CA1Q4PLh	rt @USER___________: #humanitarianbadboyz don't mess around with imodium, but just go straight for the cipro.	noADE
6246	6246	SMM4H2022edctp8qTpRDtuWT6	consistent with this, cytotoxic lamotrigine effects were seen only in the small subset of brain metastases	noADE
6247	6247	SMM4H2022ZrfhSREnX6lfXcYz	get this dog some prozac. #saddog #sponsoadog HTTPURL_______________	noADE
6248	6248	SMM4H2022YXWq7xJtfSA6Cq2r	@USER____ we need to get you some prozac 💊	noADE
6249	6249	SMM4H20223UoJjVp7u0nkA2w0	there's no nicotine in online shopping so i don't want to hear excuses.	noADE
6250	6250	SMM4H2022qx77PRBc75H7Gudo	i don't believe you can become addicted to nicotine either but that's just me.	noADE
6251	6251	SMM4H20221GSGmYYOzyxIsgMr	@USER______ so true - all the time! i see commercials for pradaxa lawsuits already. i'll stick to the tried &amp; true version.	noADE
6252	6252	SMM4H2022oo9uaKVPrTyYD9KG	@USER______ you on 'bout fluoxetine or something?	noADE
6253	6253	SMM4H2022jyoe39qyLEUyFWvK	horcoff? give her a lozenge.	noADE
6254	6254	SMM4H2022pj0EX6f6NlcvlxtE	@USER_______ i've been on paroxetine since i was little but its obviously not doing the trick anymore	noADE
6255	6255	SMM4H20227hhOOhUdmlqSGS04	one hundred years of latuda #twitterclassics	noADE
6256	6256	SMM4H2022uKgVsAhnuqc4Bszh	it has nicotine ._.	noADE
6257	6257	SMM4H2022Lyw2Is3rMOu1c3c9	dan harmon needs to take a chill lozenge.	noADE
6258	6258	SMM4H2022ssXmaxeXbt41GHk6	i am running on vyvanse, coffee and every ounce of nicotine within a 6 mile radius	noADE
6259	6259	SMM4H20229lnlVzYhVBvKhTJn	paxil it is.. oh yay.	noADE
6260	6260	SMM4H20220fsycMGjgwIqE9YH	@USER_______ lozenge waffle. giraffe sprocket. (excited about your bumper book of silliness coming out in october!)	noADE
6261	6261	SMM4H2022EXzRX6C4nF5IXlW8	thank god for trazodone 💤💤💤💤	noADE
6262	6262	SMM4H20222LltrDVxY9RZz6T2	@USER___ that's cool. would like to get off mtx and pred, and just have the enbrel do its thing #rheum	noADE
6263	6263	SMM4H2022UYuDPPPkO99j50Qh	@USER______ I'll be on 600mg of Quetiapine for the next 5 nights. I might never wake up again! X	noADE
6264	6264	SMM4H2022q02XbOlYHwFz5N92	rt @USER_______: tip: my 5 item health kit for distant lands: cipro (gut), z pak (chest), pepto (stomach), purell (germs), advil (hangovers…	noADE
6265	6265	SMM4H20222HdH1OZAnbj2Lbv2	@USER___ paxil in pudding. down the hatch! HTTPURL_______________	noADE
6266	6266	SMM4H2022Z7GvDBY6FMQ5HW7W	“@USER_________: depression hurts.” cymbalta can help!	noADE
6267	6267	SMM4H2022cHx12FW9wkl8YBDk	@USER_____ in my work... i've never heard good things about wellbutrin. i see more cymbalta being used. you're not on a combo?	noADE
6268	6268	SMM4H2022WZ8R0horwPFIhNtb	two antidepressants - mirtazapine and fluoxetine - have been linked to a significantly increased risk for clostridium difficile infection..	noADE
6269	6269	SMM4H2022sJu4br0jqY12jDnw	“@USER___________: rt to ruin someone's day HTTPURL_____________________ me depressed.....i'll go take some prozac	noADE
6270	6270	SMM4H2022jfQaKgxj5U3xjTCZ	"""rt @USER__________: @USER_________ omg your name is vyvanse lol it came up on my phone like, """"vyvanse retweeted you"""""""	noADE
6271	6271	SMM4H2022mTm4bMJjk6e5SvfD	it's cool trazodone works just fine and it's doctor recommended...even though i don't mind not sleeping..there aren't enough hours in a day	noADE
