	id	Tweet	Claim	Stance	Premise
1461	2323660	@MerwinDamian @aubrey_huff When I see an idiot, I cross the street too! #COVIDIOT	face masks	NONE	0
1462	3858113138	If all are adopting  new techniques  of working  than why private schools  can not?   Please think over the resolution made on ' No school No fees'. We teachers  are working  hard beyond our boundaries, leaving all personal family responsibilities to serve kids.	school closures	NONE	0
1463	37893	Who is Angie Motshega if @WHO has said it is not safe for schools to reopen during the spike of the pandemic. Parents let's not take our kids to schools WITH IMMEDIATE EFFECT	school closures	FAVOR	0
1464	843371	okay but it’s abit worrying when hertfordshire has the most coronavirus cases than anywhere in the UK and that’s where you go to college PLEASE	school closures	FAVOR	0
1465	505972	@TIME I won't wear a #mask because they don't work, but if a business requires me to wear a mask, I will wear one. HOWEVER, I will NOT patronize that business either.  As long as there's a mask #mandate for #airlines &amp; #theatres I won't fly or see a movie until it is lifted!	face masks	AGAINST	1
1466	171974144	@Black_Blight @BreesAnna @BritainFree @simondolan Why did the government pay 80% of wages to people on furlough if they want destroy economy because they don’t its just idiots that been brainwashed by Kbf cult and when next big spike comes they are to blame when we have national lockdown again	face masks	NONE	0
1467	2490653	@maricopacounty When is the end date for the June 20th mask mandate? Is there one?   #NoMaskMandates #OPENAZNOW	face masks	AGAINST	0
1468	1206320	@Reecebcfc1 Spot on. All this for a disease that has a 99.96% survival rate. #NoMasks	stay at home orders	AGAINST	0
1469	1354732	How about equipping school districts deploy Food Truck Schools to their streets....Lunch and Learns .... Canopied open air with heat columns...ancient Greek lyceums refreshed. Nutrition boosted...real private sector and whole government effort....	school closures	AGAINST	0
1470	482684733	@njdotcom @GovMurphy sucks	stay at home orders	NONE	0
1471	3149063759	#COVID19 8/3 World: 18,139,438 cases/690,452 dead US: 4,682,461 cases/154,992 dead BRAZIL: 2,733,677 cases/94,104 dead NY: 445,146 cases/32,780 dead NYC: 222,522 cases/18,927 dead Ohio: 93,031 cases/3,529 dead* Cuyahoga County, OH: 12,646 cases/477 dead  *(8/2)	face masks	NONE	0
1472	1586974	Maybe if people want to walk around without masks on they can organize into fenced-off private mask nudist colonies, keep their idiotic sense of “liberty”, and the rest of us can live in a FUCKING SOCIETY. #WearAMask	face masks	FAVOR	0
1473	1997611	people are so quick to be like millenial this gen Z that yet we are the ones ABIDING TO STOP THE SPREAD OF COVID-19 #rantover	face masks	FAVOR	1
1474	3722466	I guess my school thinks that there are too many students. So they aren’t canceling school, and allowing like 3000 kids who shove their fingers in each others mouths to come and wipe their grubby ass hands all over the building. Imma stay home #coronavirus	school closures	FAVOR	1
1475	2173595828	@DebbieSchafer You forgot hashtag #cyrilramaphosa	stay at home orders	NONE	0
1476	2941024916	@MedicVet68 Wow. The #TrumpMurder was worse than I thought.  His #TrumpVirus is killing thousands.  He is trying to kill as many as possible with a systematic #TrumpGenocide . How many have to die before he is stopped.	school closures	NONE	0
1477	4063746772	@business Dear #QAnon ! First amend the #racist laws ! Try 2 skip selfishness in dealing with the #coronavirus pandemic !  The Zionists of th Congress have killed thousands of #Americans because #Trump found it shameful to change his mind about the necessity of wearing a mask!	school closures	NONE	0
1478	93648	...schools extremely important, they are essential and they must re-open - @PressSec	school closures	AGAINST	1
1479	3541613	@lynnemarierich @kylamb8 @Carrenimfa A war? A war against what? Invisible bugs?   Yeah good luck on that one. How’s the war on crime or the war on drugs going? :thinking_face:   Eat healthy, exercise, sleep, wash your hands, and you’ll be fine.  #FactsNotFear #NoMasks #nolockdowns	stay at home orders	AGAINST	1
1480	912399377	@CiscoPress @Wendellodom Always doing my best to have top notch study materials and a great set-up. Thank you, @CiscoPress #CiscoCert  @Wendellodom	stay at home orders	NONE	0
1481	3052865	@mcuban @AlexBerenson What about the anecdotal evidence of children being abused at home when school was their only reprieve? Does anyone ever consider those children?  Why is Covid different than any other flu especially concerning children? The numbers don’t add up.	stay at home orders	AGAINST	1
1482	525132663	:notes::arrow_forward:Baby @joeboyofficial     On #trendmuzikblast @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO	stay at home orders	NONE	0
1483	345210	@wnpr Why are we just accepting schools reopening as inevitable?   “Science should not stand in the way of schools reopening.” -Someone who is not sending her own kids to school #NotMyKid	school closures	FAVOR	0
1484	2770446480	Lost the CTO of our company to #COVID19. He was only 49. No underlying medical conditions. He was in prime physical shape. Ran ultramarathons and Spartans and Ironmans.  It's not the damn flu.	face masks	NONE	0
1485	2553867	@FakeNewsDotCom2 @HaroldJ62777849 @bucforever @RepsForBiden @realDonaldTrump Social Distance. Stay home. Don’t open the economy too soon. Wear a mask: The plans that we do have are based on science and they work, no thanks to ignoramus-in-chief. #SocialDistancing #WearAMask #WearADamnMask	face masks	FAVOR	1
1486	2045378023	@WhiteHouse @realDonaldTrump You are patting yourself on the back for a service that the people now need because of the #TrumpVirus #TrumpVirusDeathToll156K #VoteForOurLives #RepublicansForBiden	face masks	NONE	0
1487	2572119428	I would listen to Dr. Fauci with his mouth closed much more than I would @realDonaldTrump with his mouth open. #PresidentBodyBags	face masks	NONE	0
1488	11311	Parents who do not want to send their children to school, should be free to do so, with whatever consequences (repeat the grade?). But leave the rest alone and let the children learn. #SchoolReopening	school closures	NONE	1
1489	1663947032	I don’t know about you, but I’m really getting sick of this twilight zone episode re-run	stay at home orders	NONE	0
1490	234352	@1RU4real @RepTedYoho @SecPompeo Those are outliers. Stop living your life in fear.	stay at home orders	AGAINST	0
1491	116948	@VivDaRocha @teachcardona @EducateCT @GovNedLamont Apparently you are the one who doesn’t care, perfectly ok with a large percentage of children getting no education if schools don’t open, can you say privilege?	school closures	AGAINST	1
1492	474660933	@MRizzello @paulkrugman Arch-Traitor Trump will #sacrifice whomever he needs to, in order to win.	stay at home orders	NONE	0
1493	1768132	Just went to the gas station. The only person other than me wearing a mask was the cashier who was actually in a booth behind glass. I don't get it. The indifference is startling here.	face masks	FAVOR	1
1494	2355714819	So I walk into restaurant, mask required to walk in but can take it off to sit and eat?  Basically I’m in the no smoking section of 1970s flight!  #COVID19 #COVID19 #facecoverings	stay at home orders	NONE	0
1495	1297876281	@PMOIndia @narendramodi Yes.... you mentioned right Sir. #schools but now we need to #SaveOurSchools our schools are shutting and so will our bread and butter. No fees is not a solution.	school closures	NONE	0
1496	1246390402	Follow me and i'll follow back ASAP.... #NewProfilePic #Esther #Buhari #fearwomen #thursdaymorning	stay at home orders	NONE	0
1497	2118049	Isnt it funny how all wars and terrorism seems to have ground to a halt  Its almost as if the people responsible for war and terrorism have been busy on another project #Coronavirus #Scamdemic #Covid1984 #Masks	face masks	AGAINST	1
1498	734041480	:notes::arrow_forward:Jam @wizkidayo @ChronixxMusic   On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO	stay at home orders	NONE	0
1499	1278736107	There is only one happiness in life To love and to be loved:heavy_heart_exclamation_mark_ornament:	stay at home orders	NONE	0
1500	2431089030	@Shazia We all have to live with it. May be a year, two or lifetime. We need not to be #COVIDIOTS	stay at home orders	NONE	0
1501	588781	@WSJ I don’t need to read the article - it’s because they’re selfish and short sighted.  We’re in the middle of an out of control pandemic, what does wearing a mask hurt?!  #MaskItOrCasket	face masks	FAVOR	1
1502	1496872	The colder it becomes the higher the level of Covid-19 cases rise...our children aren’t coping at all. Although the curriculum has to be covered mara not like this,come on now! Most of the learners are in hospitals right now, so what’s the use grand sharp?	school closures	FAVOR	1
1503	776868	Knowing what I know from working on the COVID-19 response, I would not send my children to school (if I had any) in the situation Trump is demanding under our current pandemic situation.	school closures	FAVOR	1
1504	773234003	@AdobeForEdu Thank you for organizing it see you next year in person #creativity #EducationForAll	stay at home orders	NONE	0
1505	3730257	Pearland ISD claims schools are safe for kids but the SUPERINTENDENT John Kelly is working from home:rage:	school closures	FAVOR	1
1506	3301184	I’m tired of the “I have asthma” excuse for not wearing a mask.   One of our regulars, who comes in multiple times a week has asthma. Let’s call him Steve. He wears his mask EVERY TIME.   He also only has oNE LUNG. And he does not complain.   Be like Steve.	face masks	FAVOR	1
1507	2591163426	:notes::arrow_forward:Open fire @patorankingfire @busiswaah  On #TRENDVILLA @fomaliciousbabe @Akpos_carrytalk @Djitchyfingazz #spinning:repeat_one: LISTENLIVEON #OURAPPONPLAYSTORE AND #WEBSITEONBIO	stay at home orders	NONE	0
1508	3724023	In my country we have really mentally deficient gangs known as democrats and republicans. Those in charge of each gang dictate everything to the rest. Most of the rest are clueless about anything, and follow along.  #fakevirus #coronavirushoax #covidiots	stay at home orders	AGAINST	0
1509	3515817765	@cornbirb @harriet_solo We have been mindful of others for months fuckwit. Remember social distancing, that bullshit which also had no scientific evidence and clearly didn't work? We played that charade, but now something even more nonsensical is being mandated we are saying enough.	stay at home orders	NONE	0
1510	69146	@realDonaldTrump Victoria is again in lockdown due to the poor policies implemented by the State Govt for hotel quarantine handled by poorly trained security guards, ppl did not obey social distancing nor stay home to await test results. Masks are now MANDATORY. #auspol #Covid19	face masks	FAVOR	1
1511	1363722	Today, I’m stoked to have my son back after testing negative for COVID. I hate this virus with a passion (not as much as I hate trump though). It caused me such anxiety. It’s serious folks!#WearADamnMask	face masks	FAVOR	1
